,Unnamed: 0,Unnamed: 0.1,Building,ClientMacAddr,Level,lat,lng,localtime,datetime,waiting_time
108324,200482,701382,TPS2,b0:2a:43:fe:37:57,Level 3,-22.81418909,-43.24728791,47:38.3,47:38.3,1.514916667
108331,200651,701934,TPS2,a0:57:e3:32:6c:12,Level 3,-22.81432168,-43.24719202,48:05.9,48:05.9,85.46361667
108334,200711,702108,TPS2,cc:61:e5:e4:e0:9f,Level 3,-22.81447834,-43.24743317,48:12.8,48:12.8,45.08606667
108341,201043,703214,TPS2,f4:f5:24:17:bc:f7,Level 3,-22.8142883,-43.24723554,48:58.4,48:58.4,189.6093667
108371,202007,706512,TPS2,28:83:35:bb:c9:19,Level 3,-22.81415447,-43.2472657,51:14.3,51:14.3,14.96348333
108382,202469,708014,TPS2,6c:c7:ec:d1:02:da,Level 3,-22.81441533,-43.24755447,52:09.6,52:09.6,102.1130333
108383,202474,708038,TPS2,28:83:35:57:89:c1,Level 3,-22.81449491,-43.24742123,52:10.6,52:10.6,49.81158333
108392,202759,709038,TPS2,f0:d7:aa:9d:a4:5d,Level 3,-22.81438746,-43.24721028,52:52.3,52:52.3,0.699916667
108398,202839,709292,TPS2,2c:f0:a2:4a:0d:ba,Level 3,-22.81442302,-43.2474972,53:05.4,53:05.4,43.05955
108399,202840,709296,TPS2,88:79:7e:37:11:36,Level 3,-22.81436421,-43.24719435,53:05.4,53:05.4,144.1183833
108404,203105,710270,TPS2,a8:96:75:14:eb:eb,Level 3,-22.81438354,-43.24718658,53:43.0,53:43.0,1.67E-05
108410,203188,710542,TPS2,e8:93:09:a9:34:12,Level 3,-22.81448778,-43.24730816,53:53.5,53:53.5,70.43663333
108424,203687,712082,TPS2,04:92:26:ba:71:54,Level 3,-22.8144638,-43.247202,54:50.2,54:50.2,133.94115
108425,203689,712088,TPS2,30:07:4d:a8:c1:19,Level 3,-22.81437194,-43.24715625,54:50.6,54:50.6,87.72196667
108435,204227,714028,TPS2,48:49:c7:b1:a0:9e,Level 3,-22.81449228,-43.24719514,56:05.7,56:05.7,58.57801667
108436,204228,714029,TPS2,a8:51:5b:49:a6:f9,Level 3,-22.81417402,-43.24718082,56:05.7,56:05.7,15.63923333
108438,204280,714200,TPS2,e8:93:09:38:69:38,Level 3,-22.81425445,-43.24730482,56:09.3,56:09.3,3.732933333
108441,204337,714380,TPS2,68:c4:4d:1a:0c:a5,Level 3,-22.81430752,-43.2472859,56:16.8,56:16.8,202.3623833
108443,204434,714774,TPS2,58:d9:c3:33:84:8b,Level 3,-22.81445424,-43.24719666,56:29.3,56:29.3,77.61406667
108451,204836,716156,TPS2,f0:d7:aa:0f:94:81,Level 3,-22.81415786,-43.24740415,57:16.7,57:16.7,0.513233333
108457,204985,716688,TPS2,cc:29:f5:25:36:17,Level 3,-22.81441242,-43.24731921,57:35.0,57:35.0,47.46215
108459,205018,716780,TPS2,d4:c9:4b:89:28:f2,Level 3,-22.81432594,-43.24715438,57:38.8,57:38.8,0
108464,205106,717116,TPS2,c0:d3:c0:81:56:df,Level 3,-22.81422903,-43.2474212,57:51.6,57:51.6,68.51065
108467,205136,717246,TPS2,40:9c:28:38:bb:45,Level 3,-22.81439781,-43.24724591,57:55.6,57:55.6,0
108468,205150,717298,TPS2,24:46:c8:02:af:ef,Level 3,-22.81419939,-43.24720093,57:57.5,57:57.5,0
108472,205227,717588,TPS2,30:4b:07:c4:53:82,Level 3,-22.81447393,-43.24712787,58:09.2,58:09.2,1.277033333
108473,205276,717733,TPS2,b0:55:08:39:22:68,Level 3,-22.81425438,-43.24720584,58:14.6,58:14.6,0.000716667
108475,205293,717799,TPS2,fc:64:3a:15:eb:4a,Level 3,-22.81430319,-43.24720274,58:15.0,58:15.0,24.56656667
108478,205431,718287,TPS2,7c:8b:b5:a9:42:7f,Level 3,-22.81450744,-43.24752117,58:31.1,58:31.1,36.47546667
108483,205538,718683,TPS2,a8:3e:0e:f3:7d:1b,Level 3,-22.81448292,-43.24755743,58:45.2,58:45.2,56.99841667
108491,205766,719503,TPS2,70:fd:46:d2:2f:ba,Level 3,-22.81438116,-43.24726808,59:18.4,59:18.4,0
108495,206012,720411,TPS2,f0:d7:aa:f0:6c:38,Level 3,-22.81418892,-43.24729805,59:50.4,59:50.4,105.5831167
108500,206095,720727,TPS2,30:07:4d:a5:16:2a,Level 3,-22.81434326,-43.24751769,00:01.4,00:01.4,0
108503,206207,721111,TPS2,7c:8b:b5:1d:03:df,Level 3,-22.81425351,-43.24731687,00:15.6,00:15.6,59.4297
108511,206410,721847,TPS2,70:f0:87:cc:68:9b,Level 3,-22.81438653,-43.24753447,00:44.3,00:44.3,188.8166667
108517,206503,722211,TPS2,a8:16:d0:9a:36:0b,Level 3,-22.81425693,-43.24730093,01:00.7,01:00.7,67.46353333
108526,206897,723627,TPS2,a8:16:d0:19:34:3f,Level 3,-22.81449686,-43.24717596,01:51.8,01:51.8,4.070833333
108533,207053,724173,TPS2,da:a1:19:bb:c7:30,Level 3,-22.81430585,-43.24724847,02:17.1,02:17.1,0
108534,207090,724301,TPS2,90:73:5a:5e:82:87,Level 3,-22.81436082,-43.24730835,02:22.8,02:22.8,83.46806667
108535,207176,724641,TPS2,90:63:3b:03:a7:9e,Level 3,-22.81430418,-43.24726308,02:32.2,02:32.2,0
108542,207537,726097,TPS2,b0:48:1a:7e:8b:c8,Level 3,-22.81425307,-43.24730758,03:30.6,03:30.6,0
108544,207598,726375,TPS2,10:98:c3:cd:a8:ac,Level 3,-22.81446554,-43.24754695,03:41.8,03:41.8,219.7755
108549,207721,726753,TPS2,70:fd:46:8f:d5:a4,Level 3,-22.8144282,-43.24738644,03:58.1,03:58.1,0.835966667
108566,208227,728615,TPS2,34:78:d7:8b:f9:19,Level 3,-22.81416324,-43.24720676,05:21.3,05:21.3,2.777633333
108568,208266,728741,TPS2,48:49:c7:db:be:fc,Level 3,-22.81439711,-43.24723621,05:25.2,05:25.2,32.2816
108590,209083,731698,TPS2,d0:22:be:c4:ae:41,Level 3,-22.81428818,-43.24718487,07:35.1,07:35.1,49.5426
108610,209829,734408,TPS2,c8:1e:e7:d9:68:5b,Level 3,-22.8141878,-43.24745678,09:25.6,09:25.6,0
108613,210061,735236,TPS2,a8:16:d0:d5:38:d7,Level 3,-22.81449009,-43.24713399,10:00.1,10:00.1,61.66501667
108618,210386,736368,TPS2,d4:6a:6a:fd:6b:45,Level 3,-22.8142789,-43.24712402,10:38.9,10:38.9,3.33E-05
108632,210862,738106,TPS2,da:a1:19:65:53:17,Level 3,-22.81426065,-43.24730854,11:48.4,11:48.4,0.288366667
108640,211158,738996,TPS2,04:d6:aa:c5:c3:69,Level 3,-22.81437245,-43.24739364,12:22.4,12:22.4,2.2277
108643,211349,739604,TPS2,8c:45:00:77:ae:cb,Level 3,-22.81436435,-43.24724796,12:43.7,12:43.7,8.049566667
108644,211379,739724,TPS2,d8:1c:79:a0:b0:32,Level 3,-22.81434736,-43.24742368,12:48.0,12:48.0,7.373666667
108646,211461,740040,TPS2,ec:1f:72:a5:ca:26,Level 3,-22.81435941,-43.24720123,12:59.7,12:59.7,139.0568167
108656,211989,741704,TPS2,fc:64:3a:99:46:b4,Level 3,-22.81429804,-43.24723571,13:56.9,13:56.9,69.23548333
108663,212349,742777,TPS2,38:80:df:76:1c:5f,Level 3,-22.81443974,-43.24732404,14:30.5,14:30.5,0
108664,212354,742789,TPS2,dc:08:0f:00:30:e9,Level 3,-22.8141902,-43.24714459,14:30.6,14:30.6,3.33E-05
108689,213545,746781,TPS2,58:d9:c3:79:cd:17,Level 3,-22.81418527,-43.24723551,16:33.1,16:33.1,76.4322
108690,213546,746787,TPS2,30:cb:f8:6b:58:63,Level 3,-22.81446146,-43.24718364,16:33.3,16:33.3,7.5499
108705,214287,749375,TPS2,bc:ff:eb:5f:cc:99,Level 3,-22.81423792,-43.24728926,17:51.8,17:51.8,0
108706,214320,749473,TPS2,fc:64:3a:81:43:dc,Level 3,-22.81425532,-43.24732057,17:54.3,17:54.3,26.31005
108714,214748,750933,TPS2,30:cb:f8:9a:6f:ca,Level 3,-22.81433498,-43.24713583,18:38.2,18:38.2,75.34896667
108717,214859,751329,TPS2,18:89:5b:01:0d:96,Level 3,-22.81425763,-43.24745911,18:50.1,18:50.1,0.619866667
108718,214867,751359,TPS2,84:55:a5:df:11:9b,Level 3,-22.81436634,-43.2471521,18:50.8,18:50.8,9.612
108729,215399,753299,TPS2,bc:98:df:a5:9c:f2,Level 3,-22.81425128,-43.24727978,19:54.5,19:54.5,48.94465
108735,215825,754706,TPS2,7c:8b:b5:70:90:6b,Level 3,-22.81426287,-43.24730023,20:36.8,20:36.8,43.66145
108736,215866,754824,TPS2,88:b4:a6:8e:8e:12,Level 3,-22.81426293,-43.24729644,20:41.5,20:41.5,179.7547333
108740,215903,754934,TPS2,a8:16:d0:d2:a8:db,Level 3,-22.81442892,-43.24721714,20:44.9,20:44.9,36.15331667
108745,215967,755190,TPS2,c8:d0:83:9f:f0:f9,Level 3,-22.81434175,-43.24722282,20:52.3,20:52.3,2.259333333
108752,216077,755588,TPS2,d0:77:14:d6:14:4a,Level 3,-22.81448681,-43.24724136,21:04.9,21:04.9,28.25848333
108757,216207,756042,TPS2,d4:11:a3:c3:eb:31,Level 3,-22.81421864,-43.24718191,21:18.6,21:18.6,0
108758,216245,756174,TPS2,48:60:5f:11:99:29,Level 3,-22.81451494,-43.24714339,21:23.2,21:23.2,0.609933333
108763,216355,756550,TPS2,f0:d7:aa:a2:8a:98,Level 3,-22.81429987,-43.24722436,21:34.4,21:34.4,0
108771,216530,757232,TPS2,24:f6:77:67:35:8f,Level 3,-22.81431759,-43.24720241,21:54.4,21:54.4,2.526683333
108801,217255,759745,TPS2,28:83:35:ce:a4:3b,Level 3,-22.81438144,-43.24747257,23:12.2,23:12.2,224.80905
108805,217427,760325,TPS2,a4:d1:d2:10:c0:25,Level 3,-22.81415856,-43.24713539,23:29.4,23:29.4,3.09055
108816,217835,761809,TPS2,d4:63:c6:56:44:32,Level 3,-22.81430681,-43.24717249,24:13.8,24:13.8,89.36513333
108845,218609,764422,TPS2,44:91:60:6f:c1:56,Level 3,-22.81450868,-43.24713868,25:27.4,25:27.4,78.90565
108850,218736,764957,TPS2,40:83:1d:34:ba:b1,Level 3,-22.81433961,-43.24724974,25:45.1,25:45.1,3.316133333
108851,218745,764983,TPS2,90:60:f1:03:74:66,Level 3,-22.8144963,-43.2471234,25:46.0,25:46.0,0
108853,218827,765279,TPS2,b8:d7:af:5d:21:be,Level 3,-22.81449869,-43.24751171,25:54.7,25:54.7,41.36621667
108854,218843,765345,TPS2,8c:b8:4a:03:2a:f7,Level 3,-22.81431728,-43.24712292,25:56.7,25:56.7,245.0011
108857,218890,765493,TPS2,48:2c:a0:bb:9a:20,Level 3,-22.81418899,-43.24721864,26:00.6,26:00.6,106.3745
108868,219189,766491,TPS2,e0:98:61:1a:04:76,Level 3,-22.81441019,-43.24713271,26:30.9,26:30.9,0
108869,219222,766633,TPS2,a4:b8:05:5c:85:a2,Level 3,-22.81450367,-43.24754427,26:34.5,26:34.5,66.29135
108872,219309,766899,TPS2,44:91:60:3e:b9:f4,Level 3,-22.81426732,-43.24732674,26:41.4,26:41.4,2.6584
108891,219858,768804,TPS2,98:39:8e:01:ea:81,Level 3,-22.81424231,-43.24719167,27:33.5,27:33.5,60.27193333
108898,220044,769455,TPS2,90:78:b2:0d:84:2f,Level 3,-22.81437596,-43.2474397,27:51.4,27:51.4,2.557716667
108901,220101,769655,TPS2,84:c7:ea:3a:fe:73,Level 3,-22.81424206,-43.24731763,27:58.1,27:58.1,0
108907,220302,770267,TPS2,f4:f5:24:4f:8f:dd,Level 3,-22.81450914,-43.24714442,28:15.4,28:15.4,127.11015
108914,220614,771390,TPS2,c8:3c:85:62:c4:9b,Level 3,-22.81422588,-43.24756193,28:47.7,28:47.7,1.67E-05
108930,221263,773802,TPS2,e0:62:67:21:b3:c4,Level 3,-22.8141684,-43.247342,29:51.6,29:51.6,168.2718333
108938,221766,775440,TPS2,60:e3:ac:a2:ee:2e,Level 3,-22.81414754,-43.24721897,30:38.1,30:38.1,8.921983333
108939,221775,775474,TPS2,68:fb:7e:70:b7:73,Level 3,-22.8142188,-43.24731149,30:39.2,30:39.2,128.9826167
108945,221892,775878,TPS2,c0:11:73:c5:a0:9a,Level 3,-22.81445404,-43.24756092,30:51.8,30:51.8,0
108956,222653,778390,TPS2,04:4b:ed:02:00:be,Level 3,-22.81440614,-43.24717828,32:09.7,32:09.7,2.62505
108966,222923,779398,TPS2,a8:16:d0:ba:bb:05,Level 3,-22.81422783,-43.24750888,32:40.5,32:40.5,0
108975,223239,780510,TPS2,d4:63:c6:ca:2c:b9,Level 3,-22.81431621,-43.24719725,33:12.0,33:12.0,74.93871667
108983,223540,781474,TPS2,44:91:60:c8:10:e5,Level 3,-22.81444979,-43.24739317,33:37.3,33:37.3,0
108992,223758,782300,TPS2,a8:16:d0:f6:bd:81,Level 3,-22.81438806,-43.24716187,34:00.1,34:00.1,93.01793333
109020,224711,785634,TPS2,54:33:cb:92:93:34,Level 3,-22.81415815,-43.24742879,35:35.4,35:35.4,107.6078667
109045,225271,787550,TPS2,d0:04:01:8b:19:cf,Level 3,-22.81450789,-43.24731357,36:30.5,36:30.5,154.2435333
109049,225358,787884,TPS2,48:49:c7:7a:ca:6c,Level 3,-22.81447174,-43.24733505,36:40.5,36:40.5,12.46278333
109050,225437,788174,TPS2,24:18:1d:9a:2a:5b,Level 3,-22.81421894,-43.24713153,36:48.6,36:48.6,110.1503167
109054,225503,788456,TPS2,a8:96:75:b0:25:a6,Level 3,-22.8142528,-43.24730009,36:56.3,36:56.3,44.77063333
109057,225628,788950,TPS2,5c:09:47:37:ae:73,Level 3,-22.81445989,-43.24741758,37:10.8,37:10.8,122.1885833
109061,225717,789310,TPS2,30:19:66:ea:c6:96,Level 3,-22.81445264,-43.24740755,37:21.8,37:21.8,10.00918333
109064,225826,789710,TPS2,98:39:8e:c6:d6:a9,Level 3,-22.81447939,-43.24728144,37:34.4,37:34.4,98.25201667
109070,225946,790114,TPS2,58:b1:0f:5b:fe:82,Level 3,-22.81416441,-43.24742985,37:47.2,37:47.2,56.19788333
109087,226712,792765,TPS2,30:cb:f8:2c:dc:d1,Level 3,-22.81429509,-43.24717841,39:09.7,39:09.7,61.45433333
109090,226744,792895,TPS2,84:11:9e:54:16:09,Level 3,-22.81450683,-43.24713739,39:13.7,39:13.7,0
109091,226758,792949,TPS2,14:30:c6:f0:50:ff,Level 3,-22.81444844,-43.24713559,39:15.2,39:15.2,0.670133333
109107,227082,794119,TPS2,fc:db:b3:e6:19:2a,Level 3,-22.81430454,-43.24713852,39:53.5,39:53.5,60.96926667
109111,227114,794245,TPS2,14:96:e5:96:c9:d1,Level 3,-22.81427523,-43.24729392,39:56.7,39:56.7,64.01491667
109119,227393,795085,TPS2,70:fd:46:ac:64:dc,Level 3,-22.81447794,-43.24748963,40:19.1,40:19.1,113.4557667
109134,227987,796915,TPS2,b4:8b:19:e9:79:5b,Level 3,-22.81419634,-43.24725347,41:12.9,41:12.9,108.3459833
109136,228114,797295,TPS2,d0:77:14:14:ea:9e,Level 3,-22.81425321,-43.24730733,41:23.3,41:23.3,182.0040833
109137,228119,797311,TPS2,10:f1:f2:53:50:d2,Level 3,-22.81444266,-43.24714413,41:24.2,41:24.2,13.86465
109147,228670,799073,TPS2,70:fd:46:37:07:76,Level 3,-22.81437052,-43.247524,42:19.5,42:19.5,1.67E-05
109159,229074,800435,TPS2,98:39:8e:f3:67:c1,Level 3,-22.81442311,-43.24722894,43:05.7,43:05.7,78.21998333
109163,229142,800653,TPS2,70:bb:e9:f8:41:69,Level 3,-22.81448943,-43.2471815,43:13.4,43:13.4,85.38028333
109171,229488,801877,TPS2,40:d3:ae:f4:67:62,Level 3,-22.814215,-43.24723193,43:52.3,43:52.3,0
109175,229572,802235,TPS2,a8:16:d0:85:a7:6d,Level 3,-22.81425468,-43.24730307,44:03.1,44:03.1,109.4416167
109177,229588,802279,TPS2,da:a1:19:7e:14:b1,Level 3,-22.81435063,-43.24754971,44:04.6,44:04.6,27.73046667
109182,229728,802757,TPS2,44:91:60:cd:37:01,Level 3,-22.81430643,-43.24712876,44:19.2,44:19.2,1.022233333
109185,229919,803381,TPS2,a8:16:d0:4a:41:0d,Level 3,-22.81438953,-43.24751867,44:38.3,44:38.3,34.73371667
109194,230257,804595,TPS2,fc:64:3a:91:33:80,Level 3,-22.81426808,-43.24714727,45:16.1,45:16.1,0
109200,230505,805354,TPS2,10:f1:f2:96:32:15,Level 3,-22.81415525,-43.24725371,45:37.7,45:37.7,71.16011667
109209,230961,806871,TPS2,3c:dc:bc:a1:05:47,Level 3,-22.81443329,-43.24747849,46:20.4,46:20.4,35.27378333
109214,231008,807045,TPS2,24:da:9b:ef:cc:dd,Level 3,-22.81445673,-43.24712584,46:24.6,46:24.6,4.827133333
109217,231121,807489,TPS2,a8:96:75:1b:d7:8a,Level 3,-22.8141671,-43.24754786,46:37.0,46:37.0,33.43636667
109219,231297,808111,TPS2,50:92:b9:aa:8d:ec,Level 3,-22.81447193,-43.24720035,46:54.4,46:54.4,0
109221,231376,808409,TPS2,70:fd:46:b4:2b:fe,Level 3,-22.81422531,-43.24741334,47:02.6,47:02.6,0
109225,231608,809249,TPS2,b4:ef:39:77:87:d0,Level 3,-22.81415329,-43.24718447,47:27.8,47:27.8,1.2169
109229,231799,809874,TPS2,10:8e:e0:3d:33:76,Level 3,-22.81443103,-43.24720701,47:44.6,47:44.6,20.28081667
109246,232408,811807,TPS2,e8:11:32:ba:2f:fd,Level 3,-22.8142172,-43.24755257,48:41.1,48:41.1,0
109253,232662,812745,TPS2,c4:98:80:bb:81:2a,Level 3,-22.81445834,-43.24737243,49:09.5,49:09.5,2.281966667
109254,232663,812749,TPS2,90:73:5a:a4:17:16,Level 3,-22.81419367,-43.24712157,49:09.6,49:09.6,157.2279167
109266,233024,814077,TPS2,14:96:e5:8c:b1:f7,Level 3,-22.81427342,-43.24727364,49:51.2,49:51.2,98.50671667
109270,233324,815145,TPS2,7c:8b:b5:4a:75:85,Level 3,-22.81444418,-43.24752678,50:26.0,50:26.0,0
109271,233373,815297,TPS2,7c:8b:b5:5e:d6:e3,Level 3,-22.81431878,-43.24743885,50:29.9,50:29.9,30.12288333
109272,233389,815351,TPS2,88:66:a5:0f:eb:14,Level 3,-22.81437733,-43.24755829,50:31.3,50:31.3,20.60338333
109279,233494,815691,TPS2,fc:64:3a:5f:5d:64,Level 3,-22.81446065,-43.24755037,50:42.0,50:42.0,36.3762
109290,233765,816697,TPS2,d4:63:c6:a5:a7:96,Level 3,-22.81436712,-43.24756475,51:13.4,51:13.4,176.8955667
109293,233786,816765,TPS2,0c:cb:85:b7:ce:63,Level 3,-22.81427156,-43.24725884,51:14.4,51:14.4,71.28395
109297,233856,816957,TPS2,a8:16:d0:8b:ca:63,Level 3,-22.8144481,-43.24721097,51:18.7,51:18.7,16.91893333
109302,233987,817417,TPS2,64:32:a8:97:0a:8b,Level 3,-22.81445683,-43.24752842,51:34.4,51:34.4,133.4965667
109306,234035,817591,TPS2,58:d9:c3:cc:16:b5,Level 3,-22.81422187,-43.24711804,51:41.7,51:41.7,217.7218833
109310,234141,817989,TPS2,34:2e:b6:1f:3c:fa,Level 3,-22.81442746,-43.24724916,51:54.0,51:54.0,0
109317,234417,818899,TPS2,ac:0d:1b:c9:2a:9b,Level 3,-22.81448782,-43.24718938,52:22.6,52:22.6,24.56491667
109322,234509,819255,TPS2,48:49:c7:1d:58:be,Level 3,-22.81426427,-43.24719282,52:34.7,52:34.7,146.7325167
109323,234510,819263,TPS2,d0:81:7a:5e:fc:e1,Level 3,-22.81439882,-43.24754821,52:34.9,52:34.9,69.25501667
109328,234614,819649,TPS2,8c:85:90:46:a8:1c,Level 3,-22.81424652,-43.2475342,52:48.1,52:48.1,40.377
109337,234949,820859,TPS2,48:4b:aa:a9:d1:d0,Level 3,-22.81443792,-43.24726375,53:27.2,53:27.2,72.54845
109341,235121,821417,TPS2,7c:0b:c6:e2:5c:e4,Level 3,-22.81435392,-43.247217,53:48.3,53:48.3,7.283333333
109360,235732,823555,TPS2,88:66:a5:da:06:f3,Level 3,-22.81416727,-43.24717301,54:57.4,54:57.4,0
109361,235796,823755,TPS2,e0:dc:ff:1e:f0:91,Level 3,-22.81449702,-43.24728099,55:06.0,55:06.0,247.81905
109374,236022,824541,TPS2,64:32:a8:97:01:9e,Level 3,-22.81448216,-43.24753841,55:28.4,55:28.4,129.9649167
109378,236040,824605,TPS2,d8:68:c3:34:38:4f,Level 3,-22.81425901,-43.24730113,55:31.7,55:31.7,0
109383,236099,824841,TPS2,38:9a:f6:24:64:75,Level 3,-22.81424835,-43.24740983,55:37.4,55:37.4,0
109390,236174,825117,TPS2,cc:66:0a:44:92:2c,Level 3,-22.81445797,-43.24713578,55:45.4,55:45.4,211.9825
109391,236175,825121,TPS2,90:f0:52:54:1b:60,Level 3,-22.8141682,-43.24724896,55:45.4,55:45.4,218.5731333
109395,236324,825620,TPS2,04:1b:6d:eb:53:9e,Level 3,-22.81425846,-43.24729428,56:06.4,56:06.4,65.10701667
109411,236794,827167,TPS2,3c:05:18:97:35:7f,Level 3,-22.8142998,-43.24719301,56:52.3,56:52.3,0
109431,237249,828747,TPS2,d4:c9:4b:bd:82:81,Level 3,-22.8144354,-43.24724857,57:47.5,57:47.5,193.1124833
109432,237261,828803,TPS2,d0:77:14:e2:91:9b,Level 3,-22.81434674,-43.24713367,57:48.9,57:48.9,0
109441,237592,829849,TPS2,8c:b8:4a:26:ac:52,Level 3,-22.81430456,-43.24743261,58:25.4,58:25.4,0
109442,237610,829925,TPS2,98:39:8e:4e:22:33,Level 3,-22.81426467,-43.24756465,58:27.5,58:27.5,23.79541667
109446,237685,830183,TPS2,d0:77:14:68:d3:98,Level 3,-22.81418003,-43.24739797,58:34.6,58:34.6,19.15341667
109456,238025,831463,TPS2,8c:b8:4a:1c:e6:04,Level 3,-22.81449729,-43.24754482,59:16.9,59:16.9,58.09755
109457,238059,831609,TPS2,08:8c:2c:af:ab:b3,Level 3,-22.81447745,-43.24719405,59:24.6,59:24.6,177.4367667
109458,238068,831645,TPS2,98:39:8e:c8:a6:0d,Level 3,-22.81442167,-43.24722603,59:25.3,59:25.3,123.1246667
109460,238073,831651,TPS2,14:96:e5:d7:ab:a7,Level 3,-22.81448234,-43.24723348,59:25.3,59:25.3,0
109471,238332,832601,TPS2,f4:06:16:43:12:4a,Level 3,-22.81442346,-43.24737795,59:57.0,59:57.0,0
109474,238407,832813,TPS2,dc:a4:ca:b1:f3:2e,Level 3,-22.81449063,-43.24746476,00:06.3,00:06.3,24.23121667
109498,238941,834857,TPS2,70:fd:46:27:93:a0,Level 3,-22.81441122,-43.24714603,01:13.2,01:13.2,123.2406833
109502,238984,835007,TPS2,78:d7:5f:6c:6d:a3,Level 3,-22.81438309,-43.24742702,01:17.1,01:17.1,0
109514,239095,835385,TPS2,50:92:b9:b1:73:ea,Level 3,-22.81415058,-43.24714283,01:28.2,01:28.2,84.06563333
109530,239252,835957,TPS2,d0:04:01:55:40:63,Level 3,-22.81425508,-43.24722654,01:47.0,01:47.0,0.000116667
109541,239515,836923,TPS2,44:91:60:84:93:71,Level 3,-22.81450132,-43.24742716,02:16.7,02:16.7,19.7345
109543,239532,836994,TPS2,fc:64:3a:af:8a:94,Level 3,-22.81438823,-43.2475485,02:18.5,02:18.5,104.9904833
109567,239888,838317,TPS2,58:40:4e:bf:f1:d5,Level 3,-22.81439471,-43.24752837,03:03.9,03:03.9,20.63836667
109571,239997,838684,TPS2,58:d9:c3:34:81:e1,Level 3,-22.8141536,-43.24735585,03:15.5,03:15.5,80.97316667
109584,240223,839579,TPS2,80:82:23:32:f4:cf,Level 3,-22.81436665,-43.24736347,03:43.3,03:43.3,221.67305
109586,240246,839663,TPS2,f4:71:90:7b:ed:5a,Level 3,-22.81447859,-43.24720246,03:46.1,03:46.1,9.179716667
109626,240811,841551,TPS2,d4:63:c6:a6:b6:83,Level 3,-22.81417108,-43.24730166,04:50.9,04:50.9,88.0584
109640,241226,842979,TPS2,a8:16:d0:79:b3:1d,Level 3,-22.81416529,-43.24743654,05:46.4,05:46.4,113.0515667
109641,241236,843001,TPS2,b4:bf:f6:73:95:f8,Level 3,-22.8143759,-43.24714912,05:47.2,05:47.2,0.611333333
109651,241353,843398,TPS2,fc:64:3a:bd:43:3e,Level 3,-22.8144881,-43.24717205,06:02.3,06:02.3,39.13866667
109668,241666,844428,TPS2,2c:4d:54:73:bc:dd,Level 3,-22.81441268,-43.24715353,06:39.2,06:39.2,0
109670,241693,844518,TPS2,84:38:38:60:53:8d,Level 3,-22.81444249,-43.24736772,06:41.7,06:41.7,0
109681,241832,844976,TPS2,f0:d7:aa:e5:d6:2e,Level 3,-22.81443799,-43.24712537,06:59.0,06:59.0,29.35823333
109707,242112,845934,TPS2,7c:8b:b5:74:b0:55,Level 3,-22.81444523,-43.24731901,07:34.8,07:34.8,0.183066667
109711,242144,846040,TPS2,20:32:6c:41:a2:2d,Level 3,-22.81444977,-43.24756059,07:39.1,07:39.1,4.453016667
109718,242204,846266,TPS2,38:9a:f6:d4:65:c3,Level 3,-22.81447647,-43.24714393,07:46.1,07:46.1,35.43055
109744,242558,847484,TPS2,28:5a:eb:ba:26:3d,Level 3,-22.81440797,-43.24751307,08:30.6,08:30.6,69.6595
109749,242683,847910,TPS2,98:39:8e:84:df:61,Level 3,-22.81432661,-43.24718477,08:45.7,08:45.7,23.0122
109756,242757,848186,TPS2,00:05:16:58:63:cd,Level 3,-22.81426076,-43.24745733,08:55.8,08:55.8,94.02866667
109757,242760,848196,TPS2,8c:f1:12:c0:8f:e1,Level 3,-22.81434466,-43.24746595,08:55.9,08:55.9,117.2634
109763,242953,848890,TPS2,9c:e6:5e:81:c7:70,Level 3,-22.81451412,-43.24719637,09:21.0,09:21.0,88.38483333
109792,243352,850158,TPS2,f0:d7:aa:a0:7e:94,Level 3,-22.81438756,-43.24729078,10:09.8,10:09.8,60.40003333
109801,243475,850522,TPS2,20:32:6c:9b:26:b4,Level 3,-22.81438089,-43.24754455,10:22.0,10:22.0,4.402016667
109812,243557,850780,TPS2,88:b4:a6:8d:aa:42,Level 3,-22.81422799,-43.24726004,10:30.3,10:30.3,70.27871667
109823,243742,851438,TPS2,fc:a1:83:7e:eb:9c,Level 3,-22.81439179,-43.24724673,10:51.6,10:51.6,37.5438
109825,243759,851506,TPS2,48:49:c7:c1:c4:2a,Level 3,-22.81439409,-43.24751109,10:53.6,10:53.6,72.66685
109848,244029,852415,TPS2,f0:d7:aa:be:31:ed,Level 3,-22.81419782,-43.24715378,11:20.4,11:20.4,14.27286667
109853,244094,852639,TPS2,54:fc:f0:76:14:db,Level 3,-22.81426914,-43.24727359,11:28.0,11:28.0,0
109872,244355,853525,TPS2,50:92:b9:39:37:de,Level 3,-22.81424563,-43.24731039,11:56.5,11:56.5,62.26668333
109894,244629,854281,TPS2,38:9a:f6:06:e5:27,Level 3,-22.81440893,-43.24739076,12:21.1,12:21.1,126.9469833
109898,244698,854497,TPS2,70:fd:46:5c:e7:20,Level 3,-22.81440766,-43.24717298,12:28.3,12:28.3,84.0724
109925,245133,855915,TPS2,40:83:1d:1b:50:7f,Level 3,-22.81449786,-43.24745417,13:13.2,13:13.2,6.583416667
109928,245147,855963,TPS2,6c:72:e7:50:2a:7d,Level 3,-22.81449032,-43.24716056,13:14.3,13:14.3,16.39058333
109929,245148,855975,TPS2,88:79:7e:0a:a5:30,Level 3,-22.814474,-43.24720956,13:14.3,13:14.3,164.5994667
